order_id,order_date,customer_id,country,brand,model,price,quantity,discount,payment_method,rating,returned
ORD-101987,2023-03-15,CUST-48686,India,Xiaomi,POCO F5,993.4,5.0,0.276,UPI,3.4,1
ORD-103778,,CUST-94662,Japan,apple,iPhone 15 Pro,308.76,5.0,-0.077,Credit Card,2.4,False
ORD-100344,10/27/2023,CUST-69695,INDIA,Motorola,Edge 40 Pro,360.15,5.0,0.033,Bank Transfer,2.6,no
ORD-104253,2023-10-30,CUST-24739,usa,Apple,iPhone 14,446.15,3.0,0.398,Debit Card,2.7,no
ORD-100986,14-11-2022,CUST-71883,Japan,Sony,Xperia 1 V,663.2,,0.017,Bank Transfer,1.4,True
ORD-103985,04/10/2024,CUST-99554,Brazil,Xiaomi,POCO F5,201.8,3.0,0.158,Credit Card,4.8,True
ORD-103938,2024-08-05,CUST-43110,UK,GOOGLE,Pixel 8,766.27,3.0,0.388,UPI,4.9,False
ORD-104383,2022-01-13,CUST-96195,India,Samsung,Galaxy S23,681.42,5.0,0.196,Credit Card,4.2,no
ORD-104806,10-02-2024,CUST-63252,Germany,Apple,iPhone 15,522.61,2.0,0.337,Bank Transfer,3.6,True
ORD-104200,12/05/2024,CUST-12630,Brazil,Apple,iPhone 15 Pro,669.53,1.0,0.196,COD,2.3,False
ORD-104561,2024-02-18,CUST-41446,USA,XIAOMI,POCO F5,1237.98,5.0,0.373,Bank Transfer,3.5,True
ORD-101142,2023-06-29,CUST-19180,Germany,Motorola,Moto G53,1095.36,3.0,0.206,PayPal,4.7,no
ORD-102358,07/17/2023,CUST-69345,Japan,xiaomi,Redmi Note 13,349.69,3.0,0.307,UPI,3.7,0
ORD-101198,2023-02-08,CUST-39131,UK,xiaomi,Redmi 12,902.65,3.0,0.213,,2.3,True
ORD-100085,28-11-2023,CUST-47499,Australia,GOOGLE,Pixel 7a,-999.0,1.0,0.31,Debit Card,3.6,False
ORD-101518,05-11-2024,CUST-75246,Canada,Xiaomi,Redmi 12,1218.08,1.0,0.398,COD,2.2,no
ORD-100516,2024-01-22,CUST-78144,UK,XIAOMI,Redmi Note 13,1184.7,5.0,-0.015,COD,1.5,False
ORD-101381,2022-08-03,CUST-42543,Germany,oneplus,OnePlus Nord 3,995.89,2.0,0.256,Credit Card,3.7,1
ORD-102716,01/30/2024,CUST-67912,Australia,apple,iPhone 15,1294.43,5.0,0.38,PayPal,1.5,False
ORD-104782,07-12-2023,CUST-19443,INDIA,Motorola,Moto G84,1118.78,3.0,0.212,Credit Card,4.5,True
ORD-101014,05-07-2024,CUST-95586,,Apple,,670.87,2.0,0.101,COD,1.4,yes
ORD-100128,08-07-2024,CUST-42384,,Motorola,Moto G53,,3.0,0.092,Debit Card,4.8,0
ORD-101364,12/04/2022,CUST-18656,USA,apple,iPhone 15,811.63,3.0,0.055,COD,3.5,False
ORD-103752,,CUST-29343,Germany,samsung,Galaxy S24,1276.86,5.0,0.108,UPI,4.2,0
ORD-104104,21-02-2024,CUST-91209,Australia,Apple,iPhone 15 Pro,1125.06,2.0,0.032,COD,1.9,1
ORD-103240,09-04-2022,CUST-53998,Singapore,Sony,Xperia 10 V,835.32,3.0,0.076,Credit Card,2.3,False
ORD-100891,19-05-2024,CUST-16262,France,SAMSUNG,,270.73,3.0,0.223,UPI,4.6,1
ORD-102793,18-09-2023,CUST-59451,UK,Apple,iPhone 15 Pro,299.82,2.0,0.282,Bank Transfer,1.1,False
ORD-104792,10/22/2022,CUST-51633,Germany,Samsung,,1061.29,2.0,0.093,COD,3.0,0
ORD-101359,01/11/2024,CUST-56979,Canada,Apple,iPhone 15,1367.6,3.0,0.125,Debit Card,3.4,False
ORD-100307,2022-01-13,CUST-49157,UK,GOOGLE,Pixel 7a,857.1,5.0,0.159,COD,2.0,True
ORD-101661,05-01-2023,CUST-30155,,samsung,Galaxy S24,487.99,3.0,0.257,UPI,3.1,
ORD-102431,2024-10-30,CUST-54527,Brazil,Sony,Xperia 5 V,760.56,5.0,0.263,Bank Transfer,2.9,True
ORD-104705,2024-11-19,CUST-13612,Australia,Apple,iPhone 14,778.55,3.0,0.212,Credit Card,4.1,False
ORD-101317,2023-03-16,CUST-42955,Germany,samsung,Galaxy A54,1206.38,5.0,0.19,Debit Card,4.3,0
ORD-104374,02/24/2023,CUST-64997,Australia,samsung,Galaxy S24,1196.32,3.0,0.116,UPI,3.9,no
ORD-102474,10/20/2022,CUST-32863,UK,,OnePlus 12,957.15,5.0,0.224,UPI,1.5,False
ORD-102542,08-11-2024,CUST-89377,Japan,Apple,iPhone 15 Pro,998.55,5.0,0.052,COD,4.2,yes
ORD-101246,08-09-2022,CUST-35757,France,Apple,iPhone 14,1197.42,1.0,0.318,Debit Card,2.0,True
ORD-103779,27-09-2022,CUST-60906,UK,APPLE,iPhone 15,0.0,5.0,0.342,PayPal,1.2,1
ORD-101208,2023-04-28,CUST-82038,Canada,SAMSUNG,Galaxy Z Fold 5,300.79,1.0,0.214,COD,-1.0,0
ORD-100216,2022-02-19,CUST-88625,France,Motorola,Edge 40 Pro,943.99,2.0,0.083,PayPal,4.5,False
ORD-104453,02-01-2022,CUST-80754,Canada,Google,Pixel 8 Pro,1462.52,4.0,0.135,COD,2.7,False
ORD-104763,18-10-2022,CUST-41103,Singapore,Sony,Xperia 1 V,676.61,2.0,0.022,Bank Transfer,1.3,no
ORD-101239,10-07-2023,CUST-16775,Australia,Samsung,Galaxy S23,491.19,2.0,0.341,UPI,4.0,True
ORD-102289,29-04-2022,CUST-43470,Singapore,XIAOMI,POCO F5,625.19,3.0,0.015,Bank Transfer,2.1,1
ORD-102740,2023-11-18,CUST-96083,Canada,Sony,Xperia 5 V,,4.0,0.243,PayPal,2.2,0
ORD-100275,2022-06-22,CUST-75723,India,ONEPLUS,OnePlus 12,1107.98,5.0,0.363,Debit Card,3.3,False
ORD-100489,2022-02-06,CUST-87938,France,Apple,iPhone 14,480.59,5.0,1.485,Bank Transfer,1.1,0
ORD-101035,07/27/2022,CUST-43952,Brazil,oneplus,,763.79,2.0,0.231,Debit Card,3.7,True
ORD-101229,2022-10-11,CUST-12322,India,Sony,Xperia 5 V,1090.32,4.0,-0.073,PayPal,2.0,False
ORD-104922,05/24/2023,CUST-88008,Australia,Sony,Xperia 1 V,935.92,5.0,0.187,PayPal,4.8,yes
ORD-101008,26-02-2022,CUST-61663,Brazil,OnePlus,OnePlus 12,1422.94,3.0,0.003,Bank Transfer,4.4,False
ORD-104783,07/29/2023,CUST-60872,Canada,Apple,iPhone 15,1108.25,3.0,0.113,PayPal,2.1,False
ORD-103238,07/31/2024,CUST-51349,Canada,xiaomi,Redmi Note 13,986.84,2.0,0.298,Debit Card,4.5,False
ORD-103299,11-05-2022,CUST-94948,,Sony,Xperia 5 V,744.29,2.0,0.061,Debit Card,1.0,False
ORD-102532,2023-11-09,CUST-51130,Canada,Motorola,Edge 40 Pro,177.65,1.0,0.257,Credit Card,3.0,True
ORD-104236,2023-02-04,CUST-87421,Singapore,Apple,iPhone SE,261.29,1.0,0.055,COD,1.1,True
ORD-101058,2023-08-09,CUST-40229,Brazil,oneplus,OnePlus 11,1483.38,5.0,0.071,,2.9,True
ORD-102166,12-08-2023,CUST-61221,Japan,Motorola,Moto G53,350.69,5.0,0.232,COD,4.1,yes
ORD-104165,06-03-2024,CUST-30150,France,Motorola,Moto G53,1375.58,4.0,0.144,PayPal,3.9,True
ORD-103494,04/18/2022,CUST-37913,Singapore,Motorola,Edge 40 Pro,228.61,2.0,0.274,Credit Card,1.4,False
ORD-100281,02-01-2022,CUST-80051,Japan,Apple,iPhone 15 Pro,1227.52,1.0,,,2.7,False
ORD-103691,07/25/2024,CUST-92297,Japan,xiaomi,Xiaomi 14,420.66,2.0,0.178,Bank Transfer,3.1,False
ORD-101316,06/02/2024,CUST-83908,Singapore,OnePlus,OnePlus Nord 3,841.62,2.0,0.305,UPI,4.3,0
ORD-100080,31-12-2024,CUST-38443,Australia,Google,Pixel 8,798.81,4.0,0.116,Credit Card,3.3,yes
ORD-100968,10/27/2022,CUST-15906,Japan,Sony,Xperia 5 V,814.73,3.0,0.023,Credit Card,4.1,True
ORD-104959,05-04-2023,CUST-39918,Singapore,Xiaomi,Redmi Note 13,359.35,3.0,0.044,PayPal,6.5,True
ORD-104056,01/18/2023,CUST-98197,U.S.A,Sony,Xperia 1 V,529.51,3.0,0.235,PayPal,1.8,yes
ORD-104361,2023-11-01,CUST-52134,Singapore,Motorola,Moto G53,796.12,4.0,0.301,Bank Transfer,2.6,True
ORD-104267,14-02-2024,CUST-72447,Germany,oneplus,OnePlus 12,1258.91,5.0,0.06,Credit Card,3.1,False
ORD-100619,07/09/2023,CUST-59828,,Samsung,Galaxy Z Fold 5,1126.26,2.0,0.169,Credit Card,3.3,no
ORD-103352,,CUST-95083,Germany,,Galaxy S23,,5.0,0.243,Bank Transfer,4.4,False
ORD-101742,04/19/2024,CUST-73480,Germany,OnePlus,OnePlus 12,341.62,,0.268,Bank Transfer,1.2,no
ORD-101390,30-04-2023,CUST-73952,Japan,google,Pixel 7a,627.1,5.0,0.024,Credit Card,2.4,1
ORD-104729,2023-10-11,CUST-46506,India,Sony,Xperia 10 V,1282.7,1.0,0.389,,3.6,no
ORD-101847,01/12/2024,CUST-12409,Japan,Google,Pixel 8,565.99,5.0,0.158,COD,3.4,0
ORD-101579,2024-06-30,CUST-83806,Singapore,samsung,Galaxy S24,,4.0,0.248,COD,1.1,1
ORD-101655,02-02-2024,CUST-72055,Canada,Sony,Xperia 1 V,703.84,3.0,0.246,PayPal,2.0,0
ORD-102352,05-10-2023,CUST-92803,Canada,ONEPLUS,OnePlus Nord 3,636.99,999.0,0.067,PayPal,,1
ORD-102212,2024-08-21,CUST-16508,USA,Sony,Xperia 10 V,360.14,1.0,0.365,PayPal,1.4,False
ORD-102020,2023-02-14,CUST-58873,India,OnePlus,OnePlus Nord 3,157.66,5.0,0.006,UPI,4.8,yes
ORD-102002,05/25/2024,CUST-52108,Australia,Samsung,Galaxy S24,1335.22,1.0,0.195,Credit Card,2.3,0
ORD-101956,26-02-2023,CUST-60164,Canada,Motorola,Edge 40 Pro,1243.02,2.0,0.386,Bank Transfer,2.9,1
ORD-103708,28-11-2022,CUST-55923,USA,Samsung,Galaxy A54,560.47,1.0,0.376,UPI,3.8,False
ORD-101307,14-08-2023,CUST-22231,India,apple,iPhone 15 Pro,1108.41,3.0,0.234,UPI,,
ORD-102003,10/17/2024,CUST-79563,Japan,Samsung,Galaxy S23,1155.31,5.0,0.144,Credit Card,1.3,0
ORD-104529,01/11/2023,CUST-45852,Japan,Google,Pixel 7a,273.91,3.0,0.172,PayPal,3.3,False
ORD-100575,14-03-2023,CUST-72226,India,Motorola,Moto G84,547.78,5.0,0.152,COD,3.8,1
ORD-102360,2023-01-15,CUST-47781,Japan,xiaomi,Xiaomi 14,775.37,5.0,-0.094,PayPal,2.1,False
ORD-104270,11/03/2023,CUST-65907,Germany,APPLE,iPhone 15 Pro,391.73,1.0,0.065,Bank Transfer,1.5,False
ORD-104510,02/13/2023,CUST-34121,USA,Xiaomi,Xiaomi 14,594.2,5.0,0.208,Debit Card,3.9,False
ORD-101706,02/17/2023,CUST-38968,Brazil,oneplus,,984.98,1.0,0.252,COD,4.8,True
ORD-103872,16-10-2022,CUST-53883,Brazil,GOOGLE,Pixel 8 Pro,703.81,4.0,0.244,Bank Transfer,3.5,1
ORD-104055,10/19/2022,CUST-21157,UK,oneplus,OnePlus 11,1398.38,3.0,0.309,Debit Card,4.7,False
ORD-101280,28-11-2024,CUST-17977,Australia,Xiaomi,Xiaomi 14,1402.3,5.0,0.363,Debit Card,4.6,yes
ORD-100861,05/06/2022,CUST-55983,UK,Google,Pixel 7a,622.06,4.0,0.169,Bank Transfer,3.3,yes
ORD-104212,03/20/2024,CUST-56063,India,xiaomi,Redmi 12,1131.88,5.0,0.149,Debit Card,,False
ORD-101801,2023-06-11,CUST-86540,France,SAMSUNG,Galaxy S23,1227.2,4.0,0.224,Debit Card,1.6,1
ORD-101628,12/30/2024,CUST-74077,India,Samsung,Galaxy S24,794.77,3.0,0.204,PayPal,1.9,False
ORD-101993,25-07-2022,CUST-75307,Brazil,ONEPLUS,OnePlus 11,712.29,4.0,0.161,,2.2,False
ORD-102639,01/13/2024,CUST-77482,Singapore,APPLE,iPhone 15 Pro,,2.0,0.265,COD,2.5,yes
ORD-100269,21-10-2022,CUST-15563,USA,XIAOMI,Redmi 12,675.59,1.0,0.119,PayPal,2.2,
ORD-100629,2022-07-19,CUST-10548,Canada,oneplus,OnePlus 11,863.89,2.0,0.158,Credit Card,4.7,1
ORD-103081,2023-05-23,CUST-65295,France,APPLE,iPhone SE,719.34,2.0,0.14,Credit Card,3.8,False
ORD-102334,08-03-2022,CUST-50962,USA,OnePlus,OnePlus Nord 3,1251.85,2.0,0.205,PayPal,3.8,1
ORD-102966,04-01-2024,CUST-39887,Germany,oneplus,OnePlus 12,1418.28,4.0,0.297,PayPal,2.0,False
ORD-100300,09/22/2024,CUST-53730,India,oneplus,OnePlus 11,,4.0,0.072,PayPal,3.6,False
ORD-100459,01/05/2024,CUST-54848,Japan,apple,iPhone SE,958.22,5.0,0.213,Credit Card,1.8,False
ORD-101447,2023-01-08,CUST-30992,France,Apple,iPhone 14,382.22,3.0,0.394,UPI,4.4,False
ORD-101472,12/10/2022,CUST-64439,France,,OnePlus 12,881.09,3.0,0.384,Credit Card,1.2,yes
ORD-102046,07/22/2023,CUST-39518,Singapore,google,Pixel 8,1304.27,5.0,0.398,Debit Card,2.4,1
ORD-104296,16-05-2023,CUST-50150,United States,google,Pixel 7a,922.79,4.0,0.149,Debit Card,1.9,False
ORD-103894,,CUST-21250,Singapore,OnePlus,OnePlus Nord 3,295.44,5.0,0.315,PayPal,1.9,False
ORD-102113,2023-11-02,CUST-77772,Singapore,XIAOMI,Xiaomi 14,724.54,3.0,0.354,Debit Card,4.4,True
ORD-100027,28-06-2024,CUST-54293,Canada,Google,Pixel 8 Pro,1179.41,4.0,0.126,UPI,1.6,False
ORD-103971,01/11/2023,CUST-28975,Brazil,oneplus,OnePlus 12,822.31,0.0,0.137,COD,4.0,yes
ORD-104596,09/30/2022,CUST-83567,Australia,Apple,iPhone 15,691.98,5.0,0.103,UPI,3.1,0
ORD-103681,16-07-2022,CUST-19825,USA,Sony,Xperia 10 V,586.59,4.0,0.141,COD,3.5,True
ORD-100837,09/25/2022,CUST-62753,Singapore,Xiaomi,Redmi Note 13,1310.72,2.0,0.277,Credit Card,4.3,0
ORD-103958,2024-09-28,CUST-17242,Singapore,Samsung,Galaxy S24,1326.01,1.0,0.039,Bank Transfer,1.8,no
ORD-104521,05/01/2022,CUST-60120,France,Samsung,Galaxy S24,335.69,4.0,0.037,PayPal,3.6,yes
ORD-102008,03/02/2024,CUST-90965,Singapore,Samsung,Galaxy S24,,2.0,0.253,Debit Card,4.2,no
ORD-104986,2024-05-15,CUST-47290,,Sony,Xperia 5 V,934.22,3.0,0.022,COD,2.9,False
ORD-100503,05/01/2024,CUST-79541,France,Xiaomi,Redmi 12,722.88,5.0,0.114,Debit Card,1.4,False
ORD-104494,07/05/2022,CUST-76881,GERMANY,Apple,iPhone 15 Pro,1437.54,4.0,0.175,Bank Transfer,4.2,False
ORD-104375,2024-04-25,CUST-70631,Japan,ONEPLUS,OnePlus 11,1356.48,4.0,0.397,COD,2.0,False
ORD-100380,07/10/2023,CUST-13462,Germany,OnePlus,OnePlus 12,1359.46,,0.263,,2.9,True
ORD-101851,12/19/2024,CUST-26147,,Apple,iPhone SE,902.24,3.0,0.114,PayPal,4.2,1
ORD-101525,11-03-2023,CUST-15940,Germany,OnePlus,OnePlus 11,620.82,3.0,0.274,COD,1.1,False
ORD-102365,14-03-2024,CUST-36339,Canada,samsung,,1139.46,4.0,0.079,COD,4.0,False
ORD-103346,2024-05-19,CUST-94236,USA,Apple,iPhone SE,298.04,5.0,0.281,PayPal,4.8,0
ORD-103052,2023-07-28,CUST-91188,Inda,Xiaomi,Redmi Note 13,1340.01,5.0,0.187,Credit Card,2.9,True
ORD-102884,14-11-2024,CUST-69514,Brazil,OnePlus,,219.29,,0.137,UPI,2.7,False
ORD-102340,2024-11-11,CUST-98721,Australia,Apple,iPhone 15 Pro,241.95,1.0,0.239,Bank Transfer,4.8,False
ORD-100374,09/05/2022,CUST-60273,Germany,Apple,iPhone 14,842.48,1.0,0.201,Credit Card,2.4,1
ORD-103378,2023-08-22,CUST-76852,USA,xiaomi,Redmi 12,798.46,3.0,0.333,COD,2.4,True
ORD-102381,2024-05-23,CUST-30155,France,Apple,,912.45,4.0,0.105,PayPal,4.7,False
ORD-104655,2023-06-13,CUST-68753,India,Sony,,229.08,5.0,0.173,Debit Card,1.5,True
ORD-100939,09/11/2022,CUST-67668,India,Apple,iPhone 15 Pro,1120.49,4.0,0.153,Credit Card,1.9,no
ORD-103984,03/01/2024,CUST-89372,Brazil,Apple,iPhone 15 Pro,1468.14,3.0,0.366,Credit Card,1.8,0
ORD-104232,12-06-2024,CUST-82337,Canada,Apple,iPhone 14,738.9,1.0,0.217,Debit Card,3.6,0
ORD-102799,2023-07-05,CUST-74248,Australia,google,Pixel 8,859.68,1.0,0.295,Bank Transfer,4.0,yes
ORD-102147,02/20/2022,CUST-19911,India,Motorola,Moto G53,947.63,2.0,0.356,UPI,2.5,True
ORD-103949,09-02-2022,CUST-95367,Brazil,Samsung,Galaxy S23,454.67,4.0,0.263,Credit Card,4.3,True
ORD-104614,16-10-2023,CUST-18293,Germany,Xiaomi,Redmi 12,217.53,2.0,0.372,UPI,1.5,True
ORD-104284,07/16/2024,CUST-39845,UK,Samsung,Galaxy S23,,4.0,0.141,Bank Transfer,3.5,
ORD-102068,2022-12-26,CUST-50074,Brazil,Motorola,Moto G53,276.8,3.0,0.09,COD,2.3,
ORD-100529,09/12/2022,CUST-75546,USA,google,Pixel 8,941.56,5.0,,Credit Card,2.7,False
ORD-103860,04/08/2023,CUST-21330,Inda,Sony,Xperia 10 V,928.57,3.0,0.084,UPI,3.6,False
ORD-100636,10-03-2022,CUST-78576,Japan,Samsung,Galaxy S24,450.18,4.0,0.062,UPI,3.6,False
ORD-101269,07/01/2022,CUST-20892,Japan,Samsung,Galaxy A54,1006.93,5.0,0.287,PayPal,1.5,0
ORD-100185,2024-04-26,CUST-29056,UK,Google,Pixel 8,1017.12,1.0,0.048,Debit Card,1.9,False
ORD-103950,01-09-2022,CUST-38685,U.K.,OnePlus,,887.3,1.0,0.011,Bank Transfer,2.9,True
ORD-103296,08/25/2023,CUST-38344,India,Xiaomi,POCO F5,,1.0,0.195,COD,1.2,False
ORD-103576,2023-10-05,CUST-75071,Canada,Sony,Xperia 5 V,1134.44,5.0,0.304,UPI,3.5,False
ORD-101797,14-02-2023,CUST-27656,Brazil,Xiaomi,Redmi 12,1018.13,2.0,0.297,Bank Transfer,1.3,True
ORD-102979,2024-10-01,CUST-67669,Brazil,xiaomi,POCO F5,1192.05,5.0,,Debit Card,4.3,False
ORD-101441,19-01-2024,CUST-30683,India,Motorola,Moto G84,1070.3,5.0,0.362,Bank Transfer,4.2,no
ORD-103548,2022-07-18,CUST-69783,INDIA,ONEPLUS,OnePlus 11,958.88,4.0,0.077,COD,4.5,False
ORD-104953,2023-04-10,CUST-86913,UK,apple,iPhone 15 Pro,435.08,1.0,0.168,Credit Card,3.0,True
ORD-101535,20-07-2024,CUST-23300,India,Samsung,Galaxy A54,583.67,5.0,0.099,Credit Card,,yes
ORD-103565,2022-06-02,CUST-57095,France,Sony,Xperia 1 V,1302.77,5.0,0.088,PayPal,3.7,True
ORD-103188,08/25/2024,CUST-70659,UK,samsung,Galaxy A54,1289.68,4.0,0.045,,2.7,yes
ORD-101273,2023-10-23,CUST-23767,Canada,GOOGLE,Pixel 8,831.69,4.0,0.033,UPI,4.1,yes
ORD-102467,2023-09-15,CUST-95579,India,Google,,751.54,4.0,0.326,Debit Card,3.5,False
ORD-100607,08/09/2024,CUST-98280,Japan,Motorola,Edge 40 Pro,969.62,5.0,0.341,Credit Card,2.7,no
ORD-104520,04/13/2023,CUST-20716,Canada,Xiaomi,Xiaomi 14,202.91,1.0,0.286,PayPal,4.2,False
ORD-101712,14-05-2023,CUST-63014,Canada,XIAOMI,Redmi Note 13,,4.0,0.09,PayPal,2.6,False
ORD-102199,2022-12-10,CUST-67124,Australia,Google,Pixel 8,311.4,1.0,0.126,Debit Card,2.1,False
ORD-100955,04/28/2024,CUST-90032,Australia,Samsung,Galaxy S24,1281.67,5.0,0.223,Credit Card,1.7,False
ORD-102579,06/20/2022,CUST-43860,UK,samsung,Galaxy Z Fold 5,484.09,1.0,0.324,Credit Card,2.6,False
ORD-104243,17-07-2024,CUST-25547,France,,iPhone 14,1416.36,5.0,0.31,COD,4.4,no
ORD-104498,07/02/2023,CUST-14590,USA,,POCO F5,1003.54,1.0,,COD,4.3,False
ORD-103501,12-10-2024,CUST-27694,,samsung,Galaxy S24,369.88,3.0,0.193,Bank Transfer,2.2,False
ORD-103815,,CUST-32191,INDIA,samsung,Galaxy Z Fold 5,707.28,2.0,0.178,Credit Card,1.9,True
ORD-100403,2023-09-27,CUST-34348,Australia,APPLE,iPhone SE,1022.02,1.0,0.274,UPI,1.4,True
ORD-102071,01/04/2024,CUST-97928,Japan,GOOGLE,Pixel 8 Pro,548.14,5.0,0.269,,3.7,False
ORD-104833,17-05-2022,CUST-61881,UK,xiaomi,Redmi 12,,4.0,0.347,PayPal,4.0,1
ORD-101977,09-06-2023,CUST-63869,Singapore,Samsung,Galaxy S23,740.52,1.0,0.168,UPI,2.1,0
ORD-100158,2024-09-26,CUST-16120,Japan,Motorola,Edge 40 Pro,1238.63,1.0,0.398,,1.4,True
ORD-101748,12-02-2022,CUST-85726,Singapore,xiaomi,Xiaomi 14,509.06,4.0,0.233,UPI,1.1,False
ORD-102909,2023-09-02,CUST-20017,Australia,APPLE,iPhone 14,1454.3,2.0,0.318,PayPal,2.7,1
ORD-103658,04-04-2023,CUST-79148,USA,SAMSUNG,Galaxy S23,1426.74,5.0,0.013,Debit Card,3.3,
ORD-100902,07/05/2022,CUST-35454,Japan,OnePlus,OnePlus 11,1301.24,2.0,0.208,PayPal,2.6,no
ORD-100352,10/16/2024,CUST-53307,Australia,Samsung,Galaxy S24,919.01,,1.502,PayPal,1.0,False
ORD-101230,01-09-2022,CUST-39277,Inda,oneplus,OnePlus 12,904.87,1.0,0.059,COD,2.7,False
ORD-104746,2024-08-04,CUST-16837,Japan,Google,Pixel 8,870.95,4.0,0.372,COD,1.2,False
ORD-102140,2022-07-12,CUST-88046,Brazil,Sony,Xperia 1 V,796.42,3.0,0.278,Bank Transfer,4.7,True
ORD-100444,08/21/2023,CUST-22971,Canada,Apple,iPhone 15,1176.08,5.0,0.048,Debit Card,1.6,0
ORD-102251,20-01-2024,CUST-22288,Singapore,Apple,iPhone 14,648.93,2.0,0.251,COD,2.0,False
ORD-100754,2024-12-20,CUST-48572,France,Google,Pixel 8 Pro,718.68,4.0,0.205,Bank Transfer,2.0,True
ORD-101737,2022-11-06,CUST-99226,Canada,APPLE,iPhone 15 Pro,765.91,1.0,0.293,PayPal,1.4,no
ORD-102971,2024-10-28,CUST-46182,Canada,Motorola,Moto G84,1408.86,2.0,0.245,PayPal,3.1,1
ORD-102575,10/13/2024,CUST-75353,Japan,Motorola,Moto G84,192.97,5.0,0.11,COD,4.2,no
ORD-102920,2023-11-06,CUST-66061,Brazil,,Xiaomi 14,426.73,5.0,0.2,Credit Card,5.0,no
ORD-100311,24-03-2024,CUST-19523,Japan,GOOGLE,Pixel 7a,916.18,,0.028,Credit Card,3.7,True
ORD-100548,09/03/2024,CUST-36603,Australia,Motorola,Moto G53,428.21,4.0,0.042,PayPal,2.1,0
ORD-100661,21-12-2022,CUST-22721,Inda,OnePlus,OnePlus 12,1210.99,1.0,0.289,Debit Card,1.6,1
ORD-104839,05/13/2022,CUST-77734,Australia,SAMSUNG,Galaxy A54,1382.07,4.0,0.344,COD,1.9,
ORD-101989,20-03-2024,CUST-39662,Brazil,OnePlus,OnePlus 12,1112.0,5.0,0.102,Debit Card,4.7,False
ORD-100306,02-10-2023,CUST-10037,France,ONEPLUS,OnePlus Nord 3,192.17,4.0,0.1,Credit Card,2.8,0
ORD-102335,2022-02-10,CUST-92491,USA,APPLE,iPhone 15 Pro,1045.8,3.0,0.132,Credit Card,4.8,False
ORD-100694,09/16/2023,CUST-13355,Germany,xiaomi,Redmi Note 13,167.44,3.0,0.084,COD,3.7,False
ORD-102356,2023-08-22,CUST-41823,Canada,Apple,iPhone 15 Pro,1169.28,1.0,0.089,Bank Transfer,0.0,False
ORD-101927,26-01-2024,CUST-95808,Singapore,oneplus,OnePlus 12,749.08,5.0,0.203,PayPal,4.1,False
ORD-100684,08-03-2024,CUST-25336,France,OnePlus,OnePlus 11,1264.28,2.0,0.157,PayPal,4.9,0
ORD-100749,05/29/2022,CUST-18141,Japan,OnePlus,OnePlus 12,901.89,5.0,0.273,UPI,0.0,False
ORD-103613,06/16/2023,CUST-42724,india,Sony,Xperia 10 V,348.26,4.0,0.105,Debit Card,2.9,1
ORD-103364,02-09-2023,CUST-27110,India,XIAOMI,Redmi 12,1353.41,4.0,0.363,COD,4.6,0
ORD-101266,2024-08-14,CUST-57027,France,Samsung,Galaxy A54,619.54,2.0,0.116,PayPal,2.3,True
ORD-103403,29-04-2024,CUST-57256,india ,oneplus,,1042.44,,0.27,Debit Card,1.4,0
ORD-103653,2024-09-22,CUST-29244,France,Google,Pixel 7a,1378.36,5.0,0.089,Debit Card,3.4,0
ORD-104825,2024-11-02,CUST-69319,UK,xiaomi,Xiaomi 14,1214.46,4.0,0.374,PayPal,1.2,1
ORD-102134,02/07/2022,CUST-25326,Australia,Xiaomi,,1429.35,5.0,0.389,PayPal,4.4,no
ORD-103083,26-06-2024,CUST-84770,,Motorola,Moto G84,998.66,3.0,0.205,Bank Transfer,1.0,False
ORD-103061,2024-06-08,CUST-42829,usa,xiaomi,POCO F5,235.83,5.0,0.392,Bank Transfer,4.7,False
ORD-103025,,CUST-61057,Canada,OnePlus,OnePlus Nord 3,929.99,4.0,,Bank Transfer,,1
ORD-100970,,CUST-55479,France,Google,Pixel 7a,998.75,3.0,0.373,PayPal,1.8,0
ORD-100013,30-06-2022,CUST-95759,Germany,,Edge 40 Pro,1356.14,5.0,,Credit Card,2.5,0
ORD-100873,2023-09-10,CUST-40632,Canada,apple,iPhone 14,1287.77,4.0,0.373,Bank Transfer,2.9,0
ORD-100808,29-08-2023,CUST-44340,UK,APPLE,iPhone 14,1214.86,1.0,0.05,Credit Card,3.5,False
ORD-103198,10/18/2024,CUST-73901,Brazil,google,Pixel 7a,938.6,2.0,0.122,Debit Card,3.3,False
ORD-100514,05/04/2024,CUST-73919,UK,Xiaomi,POCO F5,539.07,1.0,0.143,Bank Transfer,3.3,True
ORD-104546,11/03/2023,CUST-82109,Japan,Sony,Xperia 10 V,225.71,,0.284,Bank Transfer,,False
ORD-100409,13-05-2024,CUST-37570,UK,,iPhone 15 Pro,-999.0,5.0,0.22,UPI,3.4,no
ORD-103529,2024-12-26,CUST-56996,india,APPLE,iPhone SE,912.52,4.0,0.002,PayPal,2.4,False
ORD-104933,2022-01-05,CUST-30317,Japan,GOOGLE,Pixel 8 Pro,561.27,3.0,0.176,UPI,4.6,False
ORD-100207,19-06-2022,CUST-86192,uk,apple,iPhone 15 Pro,593.84,1.0,0.066,PayPal,4.5,True
ORD-103524,2023-04-21,CUST-68199,USA,Samsung,Galaxy A54,1170.64,2.0,0.159,PayPal,,False
ORD-100458,02/12/2022,CUST-79255,UK,OnePlus,OnePlus 11,1486.18,3.0,0.074,PayPal,3.7,no
